pass_id,sequence_index,observation_id,category,object_id,sample_index,description,model_x,model_y,registration_default,pixel_x,pixel_y,source_image,source_image_sha256,image_width_pixels,image_height_pixels
pass-03,82,moon_west_north_arc_05,moon_circumference,moon_west_north,5,Visible circumference sample 5/6 for west north Moon.,,,false,380.98095752346921,621.47975365115565,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,83,moon_west_north_arc_06,moon_circumference,moon_west_north,6,Visible circumference sample 6/6 for west north Moon.,,,false,352.55342273176871,640.76986654552366,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,84,wall_north_west_line_01,wall_line,wall_north_west,1,Printed wall-line sample 1/3 for north west side.,,,false,339.69181072996361,310.8162681997332,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,85,wall_north_west_line_02,wall_line,wall_north_west,2,Printed wall-line sample 2/3 for north west side.,,,false,403.84367434964531,269.11755684694003,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,86,wall_north_west_line_03,wall_line,wall_north_west,3,Printed wall-line sample 3/3 for north west side.,,,false,566.14788930744021,167.75761232784288,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,87,wall_north_line_01,wall_line,wall_north,1,Printed wall-line sample 1/3 for north side.,,,false,626.45064110994099,152.36116505911923,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,88,wall_north_line_02,wall_line,wall_north,2,Printed wall-line sample 2/3 for north side.,,,false,859.96342468558259,156.21027687630016,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,89,wall_north_line_03,wall_line,wall_north,3,Printed wall-line sample 3/3 for north side.,,,false,918.341620579493,157.4933141486938,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,90,wall_north_east_line_01,wall_line,wall_north_east,1,Printed wall-line sample 1/3 for north east side.,,,false,967.09703693045105,174.81431732600788,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,91,wall_north_east_line_02,wall_line,wall_north_east,2,Printed wall-line sample 2/3 for north east side.,,,false,1114.6463232557192,269.75907548313688,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,92,wall_north_east_line_03,wall_line,wall_north_east,3,Printed wall-line sample 3/3 for north east side.,,,false,1181.3642614201883,312.74082410832364,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,93,wall_east_north_line_01,wall_line,wall_east_north,1,Printed wall-line sample 1/3 for east north side.,,,false,1220.6567282605665,357.20097671039775,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,94,wall_east_north_line_02,wall_line,wall_east_north,2,Printed wall-line sample 2/3 for east north side.,,,false,1262.6211843816479,427.59296762317933,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,95,wall_east_north_line_03,wall_line,wall_east_north,3,Printed wall-line sample 3/3 for east north side.,,,false,1347.903788756749,577.85279437930944,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,96,wall_east_line_01,wall_line,wall_east,1,Printed wall-line sample 1/3 for east side.,,,false,1368.2091707508207,683.44078074848187,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,97,wall_east_line_02,wall_line,wall_east,2,Printed wall-line sample 2/3 for east side.,,,false,1364.1480943520062,871.60398722687898,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,98,wall_east_line_03,wall_line,wall_east,3,Printed wall-line sample 3/3 for east side.,,,false,1364.1480943520062,929.81274894321768,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,99,wall_east_south_line_01,wall_line,wall_east_south,1,Printed wall-line sample 1/3 for east south side.,,,false,1346.5500966238108,977.19197359605153,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,100,wall_east_south_line_02,wall_line,wall_east_south,2,Printed wall-line sample 2/3 for east south side.,,,false,1254.4990315840193,1124.7444160863054,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,101,wall_east_south_line_03,wall_line,wall_east_south,3,Printed wall-line sample 3/3 for east south side.,,,false,1216.5956518617522,1182.9531778026439,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,102,wall_south_east_line_01,wall_line,wall_south_east,1,Printed wall-line sample 1/3 for south east side.,,,false,1170.0506499839673,1238.4726254298705,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,103,wall_south_east_line_02,wall_line,wall_south_east,2,Printed wall-line sample 2/3 for south east side.,,,false,1102.8965573808646,1277.4859554183399,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,104,wall_south_east_line_03,wall_line,wall_south_east,3,Printed wall-line sample 3/3 for south east side.,,,false,953.87842808064579,1368.3038711292027,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,105,wall_south_line_01,wall_line,wall_south,1,Printed wall-line sample 1/3 for south side.,,,false,878.41001925049227,1390.6885686635703,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,106,wall_south_line_02,wall_line,wall_south,2,Printed wall-line sample 2/3 for south side.,,,false,659.67954620038586,1386.8511919433929,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,107,wall_south_line_03,wall_line,wall_south,3,Printed wall-line sample 3/3 for south side.,,,false,602.11889539772631,1386.8511919433929,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,108,wall_south_west_line_01,wall_line,wall_south_west,1,Printed wall-line sample 1/3 for south west side.,,,false,545.19780738176291,1362.5478060489368,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,109,wall_south_west_line_02,wall_line,wall_south_west,2,Printed wall-line sample 2/3 for south west side.,,,false,398.73792922832922,1269.1716391912889,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,110,wall_south_west_line_03,wall_line,wall_south_west,3,Printed wall-line sample 3/3 for south west side.,,,false,330.30471105183392,1223.1231185491613,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,111,wall_west_south_line_01,wall_line,wall_west_south,1,Printed wall-line sample 1/3 for west south side.,,,false,296.81019367791305,1187.9875830181149,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,112,wall_west_south_line_02,wall_line,wall_west_south,2,Printed wall-line sample 2/3 for west south side.,,,false,256.71915077652284,1119.4448322512219,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,113,wall_west_south_line_03,wall_line,wall_west_south,3,Printed wall-line sample 3/3 for west south side.,,,false,164.89772993785482,959.08066064566094,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,114,wall_west_line_01,wall_line,wall_west,1,Printed wall-line sample 1/3 for west side.,,,false,148.08535710823958,889.24465043033604,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,115,wall_west_line_02,wall_line,wall_west,2,Printed wall-line sample 2/3 for west side.,,,false,149.37861655667143,677.15010088749739,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,116,wall_west_line_03,wall_line,wall_west,3,Printed wall-line sample 3/3 for west side.,,,false,151.96513545353537,618.95342570805997,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,117,wall_west_north_line_01,wall_line,wall_west_north,1,Printed wall-line sample 1/3 for west north side.,,,false,170.07076773158269,558.17023163175861,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,118,wall_west_north_line_02,wall_line,wall_west_north,2,Printed wall-line sample 2/3 for west north side.,,,false,261.89218857025071,414.6184328558129,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
pass-03,119,wall_west_north_line_03,wall_line,wall_west_north,3,Printed wall-line sample 3/3 for west north side.,,,false,305.86300981693671,344.78242264048799,data/working/figure12/city_of_revelation_page_065.png,4f9ab63b94ac4c1a2ce2fe5217c2cb0542a6df77e30eb1f272f5c6f2c3d650d6,1512,2327
